User ID,Battery Capacity (kWh),Charging Station ID,Charging Start Time,Charging End Time,Energy Consumed (kWh),Charging Duration (hours),Charging Rate (kW),Charging Cost (USD),Time of Day,Day of Week,State of Charge (Start %),State of Charge (End %),Distance Driven (since last charge) (km),Temperature (°C),Charger Type,User Type
User_1077,50,Station_268,2/14/2024 20:00,2/14/2024 21:37,74.7858194,1.678513518,36.55346728,31.30213529,Afternoon,Tuesday,37.3671233,98.55545615,245.5974515,21.37928832,DC Fast Charger,Commuter
User_1078,75,Station_210,2/14/2024 21:00,2/14/2024 22:13,34.79054782,1.813883272,23.21525779,31.8011366,Night,Tuesday,42.67037445,75.69609265,247.7485505,17.24178715,Level 2,Commuter
User_1079,75,Station_17,2/14/2024 22:00,2/14/2024 23:30,69.13309025,3.007672884,10.70555783,17.38741683,Morning,Tuesday,28.90301664,78.3486222,91.55117127,3.442904171,Level 2,Casual Driver
User_1080,78.43167082,Station_286,2/14/2024 23:00,2/15/2024 1:32,38.08536377,1.949003681,1.654937068,15.63165131,Evening,Saturday,11.83050192,97.6297836,135.7109313,-5.9392058,Level 1,Long-Distance Traveler
User_1081,50,Station_344,2/15/2024 0:00,2/15/2024 2:02,27.75274592,0.903865802,31.65589628,17.09071969,Afternoon,Sunday,24.84363201,87.93733108,265.6948969,34.02288007,Level 2,Casual Driver
User_1082,85,Station_203,2/15/2024 1:00,2/15/2024 4:45,41.65484517,0.14002999,11.10912556,33.38775732,Evening,Wednesday,90.93158953,52.84209945,111.8625958,13.07305645,DC Fast Charger,Casual Driver
User_1083,85,Station_99,2/15/2024 2:00,2/15/2024 3:43,35.3868254,2.307793619,44.8489905,38.40350412,Morning,Saturday,34.63530076,54.26589121,286.8353638,-7.643423793,DC Fast Charger,Long-Distance Traveler
User_1084,85,Station_279,2/15/2024 3:00,2/15/2024 6:02,68.56767861,1.558203166,16.475471,24.53486846,Afternoon,Saturday,68.27370384,93.5739471,92.04491203,-9.831678296,Level 1,Casual Driver
User_1085,106.8205569,Station_209,2/15/2024 4:00,2/15/2024 5:36,,2.215140723,38.96856372,6.563206185,Morning,Saturday,18.33631619,86.0444444,30.64930652,17.77514758,DC Fast Charger,Commuter
User_1086,50,Station_129,2/15/2024 5:00,2/15/2024 7:20,36.46547334,1.209165867,37.86028499,9.94150946,Morning,Monday,21.02346997,82.17941382,56.42945115,36.15182985,Level 1,Commuter
User_1087,100,Station_335,2/15/2024 6:00,2/15/2024 6:31,44.64048953,1.19665507,,17.65872598,Afternoon,Thursday,32.30261967,69.57745988,294.7568521,-6.264891955,DC Fast Charger,Commuter
User_1088,50,Station_288,2/15/2024 7:00,2/15/2024 8:58,40.27163575,2.692912126,49.56638058,25.54888945,Afternoon,Sunday,21.82670357,67.99820231,156.48543,33.79134237,DC Fast Charger,Casual Driver
User_1089,62,Station_252,2/15/2024 8:00,2/15/2024 11:26,34.43336364,0.680251048,34.17197973,12.64595746,Morning,Monday,77.30425197,54.73637427,265.8371724,22.20619601,Level 1,Long-Distance Traveler
User_1090,50,Station_265,2/15/2024 9:00,2/15/2024 12:47,,0.94214313,15.41528226,31.47293151,Night,Tuesday,21.38995725,70.3751646,266.5930255,20.7801469,Level 2,Long-Distance Traveler
User_1091,85,Station_271,2/15/2024 10:00,2/15/2024 10:55,18.56138593,1.576073582,,7.251346809,Afternoon,Wednesday,28.79944164,51.48425861,397.8180926,26.20337407,Level 1,Long-Distance Traveler
User_1092,75,Station_412,2/15/2024 11:00,2/15/2024 14:49,59.79776909,2.122151383,14.56492942,22.93421502,Morning,Saturday,28.18918546,96.02650743,276.2253768,-0.635147614,Level 2,Long-Distance Traveler
User_1093,75,Station_408,2/15/2024 12:00,2/15/2024 14:08,59.76831247,3.253943971,35.05498942,39.29790891,Evening,Monday,81.95499699,59.94650611,166.3327651,18.16464336,Level 2,Long-Distance Traveler
User_1094,62,Station_188,2/15/2024 13:00,2/15/2024 13:56,36.70152016,1.872489738,19.12193264,5.555604763,Evening,Sunday,26.34819844,95.16288707,49.55082743,30.28584754,Level 1,Casual Driver
User_1095,62,Station_419,2/15/2024 14:00,2/15/2024 15:58,10.23177592,2.686784976,44.95562495,36.64488957,Afternoon,Friday,58.94811868,54.51620685,112.0138671,-3.823803069,Level 1,Long-Distance Traveler
User_1096,100,Station_214,2/15/2024 15:00,2/15/2024 17:55,24.23053686,0.934010481,7.757341318,23.52913872,Afternoon,Sunday,17.6959755,75.49959139,171.9916019,4.97528595,Level 1,Commuter
User_1097,85,Station_283,2/15/2024 16:00,2/15/2024 19:31,21.70612433,2.505103104,47.97954498,8.123500316,Evening,Saturday,17.07569176,94.51115567,169.8323958,18.7488221,Level 2,Casual Driver
User_1098,85,Station_211,2/15/2024 17:00,2/15/2024 17:30,57.8962718,1.733814614,10.41164634,23.08515639,Morning,Sunday,53.19306375,96.33954228,101.5541016,23.90632005,Level 2,Commuter
User_1099,85,Station_365,2/15/2024 18:00,2/15/2024 21:38,35.17106494,1.392903877,38.82106905,39.91104151,Morning,Monday,78.17670282,39.32823566,178.0107381,8.223655112,Level 2,Long-Distance Traveler
User_1100,75,Station_76,2/15/2024 19:00,2/15/2024 21:12,15.72955117,3.882674593,38.31515901,19.6337703,Morning,Friday,10.87427192,80.29223804,279.0313759,10.75337783,Level 2,Long-Distance Traveler
User_1101,85,Station_148,2/15/2024 20:00,2/15/2024 22:40,34.07799973,2.364887015,12.59762021,19.57002063,Night,Monday,70.12447702,61.59652123,,5.369915824,Level 1,Commuter
User_1102,100,Station_321,2/15/2024 21:00,2/16/2024 0:45,26.05024408,2.034466026,27.145522,36.21603706,Afternoon,Monday,88.85463221,69.47174832,211.4946307,19.39469541,Level 1,Commuter
User_1103,85,Station_213,2/15/2024 22:00,2/15/2024 23:10,21.84790823,3.275716023,,11.767449,Night,Saturday,19.5455114,54.51263808,240.6560603,11.91366331,Level 2,Casual Driver
User_1104,75,Station_433,2/15/2024 23:00,2/16/2024 2:14,15.42551088,1.709375126,18.99992559,22.76810728,Night,Monday,27.09927324,55.42123371,218.1421992,0.009960833,DC Fast Charger,Long-Distance Traveler
User_1105,85,Station_109,2/16/2024 0:00,2/16/2024 1:20,13.65069804,1.460215852,33.30409087,38.31431024,Night,Tuesday,44.38857832,86.60840854,,28.9191399,Level 1,Long-Distance Traveler
User_1106,75,Station_129,2/16/2024 1:00,2/16/2024 1:44,24.77565939,0.878088618,,7.640747742,Night,Sunday,41.89994474,52.62172855,171.1064686,0.951129923,DC Fast Charger,Long-Distance Traveler
User_1107,75,Station_10,2/16/2024 2:00,2/16/2024 2:37,67.45812734,0.873292744,17.88555932,29.51862405,Morning,Friday,58.36277009,83.42106852,93.34872262,24.41574986,DC Fast Charger,Commuter
User_1108,62,Station_47,2/16/2024 3:00,2/16/2024 4:07,12.04324736,1.028622474,,22.74283976,Afternoon,Wednesday,22.71061363,62.27593336,284.1948591,12.58851787,DC Fast Charger,Long-Distance Traveler
User_1109,85,Station_379,2/16/2024 4:00,2/16/2024 6:23,61.2314659,2.331310348,9.142503298,38.66270263,Afternoon,Thursday,53.2402884,85.77640672,13.79446113,38.9638634,Level 2,Casual Driver
User_1110,50,Station_315,2/16/2024 5:00,2/16/2024 6:52,23.19329022,2.007710443,31.98319246,5.811559056,Night,Sunday,72.88118471,86.93554787,181.0498499,17.07536932,Level 1,Casual Driver
User_1111,85,Station_96,2/16/2024 6:00,2/16/2024 7:25,48.38617698,3.738364454,27.80523085,15.98658936,Afternoon,Saturday,19.32352623,81.92624465,112.0977392,17.94702949,DC Fast Charger,Commuter
User_1112,75,Station_446,2/16/2024 7:00,2/16/2024 10:24,29.68080627,3.721616925,45.67133508,21.06445774,Evening,Friday,79.22097833,54.36726876,265.9793028,34.18857418,Level 2,Commuter
User_1113,85,Station_103,2/16/2024 8:00,2/16/2024 10:12,25.08836904,3.447380177,4.959155493,21.52923874,Morning,Tuesday,36.83547252,58.6046337,,-9.600906083,Level 1,Casual Driver
User_1114,75,Station_380,2/16/2024 9:00,2/16/2024 11:47,,2.220907251,47.65616728,19.80559334,Afternoon,Friday,25.18431669,80.23578041,200.8832181,20.77797923,Level 2,Commuter
User_1115,100,Station_342,2/16/2024 10:00,2/16/2024 12:11,56.1150925,1.05741593,5.488039505,16.3478361,Morning,Wednesday,22.3498793,80.08848452,81.9684014,36.59253901,Level 1,Commuter
User_1116,50,Station_146,2/16/2024 11:00,2/16/2024 12:47,15.89873423,3.165199902,40.44452193,12.06768036,Evening,Saturday,46.21839949,60.72812099,211.552868,-5.068598814,Level 1,Long-Distance Traveler
User_1117,85,Station_368,2/16/2024 12:00,2/16/2024 15:26,41.15701391,3.263498398,46.12968887,13.44237938,Morning,Friday,31.46784538,77.45210904,125.7627772,29.4542124,Level 2,Casual Driver
User_1118,50,Station_430,2/16/2024 13:00,2/16/2024 16:18,41.90586399,1.894488091,24.47957145,26.72808826,Evening,Sunday,46.40094287,58.93316027,44.50589476,11.76834665,DC Fast Charger,Long-Distance Traveler
User_1119,85,Station_416,2/16/2024 14:00,2/16/2024 15:52,8.33578916,2.432937134,41.75876322,8.212490084,Night,Tuesday,15.62532742,42.50515976,206.2702339,-7.327746525,Level 1,Casual Driver
User_1120,62,Station_27,2/16/2024 15:00,2/16/2024 15:59,90.23550358,1.285990167,4.841450613,35.02884819,Afternoon,Saturday,70.55201083,50.51807735,102.7551583,36.3683292,Level 1,Long-Distance Traveler
User_1121,62,Station_220,2/16/2024 16:00,2/16/2024 16:34,18.10247227,1.934688459,41.55273261,37.69680547,Night,Tuesday,33.30088316,99.70093459,51.23943381,1.102630909,DC Fast Charger,Casual Driver
User_1122,50,Station_18,2/16/2024 17:00,2/16/2024 19:28,59.19854015,3.404728095,10.55360588,7.034850999,Afternoon,Saturday,32.90161478,90.23527141,286.8165204,2.483073707,Level 1,Casual Driver
User_1123,85,Station_167,2/16/2024 18:00,2/16/2024 21:48,,3.777691368,7.751265949,11.57425868,Night,Thursday,25.61224485,76.51291374,249.1285257,5.150822841,DC Fast Charger,Casual Driver
User_1124,85,Station_433,2/16/2024 19:00,2/16/2024 20:00,15.77476306,2.689745699,25.36486363,36.22553466,Evening,Wednesday,59.6109728,58.95963114,297.102322,23.96306613,Level 1,Commuter
User_1125,50,Station_477,2/16/2024 20:00,2/16/2024 23:29,75.09027362,1.849418005,12.37449399,6.123307927,Afternoon,Thursday,61.92829079,50.51275747,150.2600995,23.9819183,DC Fast Charger,Long-Distance Traveler
User_1126,100,Station_82,2/16/2024 21:00,2/16/2024 21:52,23.9150038,2.332808817,33.50495955,5.587219999,Night,Sunday,38.27073246,84.48086579,295.9721051,4.832295504,Level 1,Commuter
User_1127,50,Station_428,2/16/2024 22:00,2/16/2024 23:17,13.81997124,2.090777615,12.27483651,20.83704762,Morning,Sunday,86.60875865,99.09312749,119.344643,38.58891646,Level 1,Commuter
User_1128,62,Station_72,2/16/2024 23:00,2/17/2024 1:18,79.97267191,1.157943552,37.46218915,8.471445141,Morning,Sunday,75.82897475,67.97645022,117.6978933,16.05241314,Level 1,Casual Driver
User_1129,50,Station_310,2/17/2024 0:00,2/17/2024 1:09,5.163807088,3.910006446,5.265203285,7.411839346,Night,Monday,32.17142733,56.72395742,45.40059866,-9.824574766,DC Fast Charger,Casual Driver
User_1130,75,Station_479,2/17/2024 1:00,2/17/2024 1:35,55.09525584,1.289438988,45.21062994,8.631878816,Evening,Sunday,54.16347655,56.69621756,100.8403906,3.287417875,Level 1,Commuter
User_1131,102.3993713,Station_254,2/17/2024 2:00,2/17/2024 3:07,38.1882111,3.227826774,23.1963737,8.644366685,Night,Tuesday,40.62902374,62.79520214,72.32230353,21.18138748,Level 2,Commuter
User_1132,60.30920245,Station_162,2/17/2024 3:00,2/17/2024 6:18,41.13168723,0.63263027,46.5433563,10.68119517,Morning,Thursday,64.7483681,92.69456876,224.5599166,11.13374105,Level 2,Commuter
User_1133,100,Station_327,2/17/2024 4:00,2/17/2024 6:09,55.1998384,1.701117355,26.97034259,13.32259474,Afternoon,Tuesday,28.68722066,81.11188792,,15.30316247,Level 2,Casual Driver
User_1134,75,Station_420,2/17/2024 5:00,2/17/2024 5:56,72.31121636,0.945380179,34.26166815,23.89374911,Afternoon,Saturday,59.49110801,92.31293061,54.13870978,8.41258161,Level 1,Casual Driver
User_1135,75,Station_402,2/17/2024 6:00,2/17/2024 9:52,37.4938057,1.85476869,15.80000416,7.392687496,Night,Tuesday,86.54445156,93.38177891,215.8995536,0.400354873,DC Fast Charger,Casual Driver
User_1136,62,Station_38,2/17/2024 7:00,2/17/2024 8:38,55.37495429,3.136208978,18.05023749,8.623498537,Afternoon,Monday,57.06950066,92.42038994,270.0365183,-2.642243391,DC Fast Charger,Long-Distance Traveler
User_1137,75,Station_443,2/17/2024 8:00,2/17/2024 9:26,33.46739898,3.386155088,18.94297604,33.2242609,Morning,Tuesday,44.25432305,91.06019255,40.31861723,26.8277321,Level 1,Commuter
User_1138,85,Station_393,2/17/2024 9:00,2/17/2024 9:46,53.35952018,3.383070446,11.31413119,23.05786523,Afternoon,Saturday,29.87716838,95.53543665,,3.507413685,Level 2,Commuter
User_1139,62,Station_201,2/17/2024 10:00,2/17/2024 11:40,76.03768938,2.197050161,14.89290278,14.95695677,Night,Saturday,87.91245387,67.04978614,259.7179827,23.18945599,DC Fast Charger,Long-Distance Traveler
User_1140,75,Station_494,2/17/2024 11:00,2/17/2024 12:16,9.793349071,3.760235627,12.88657348,20.91127456,Night,Thursday,89.0376977,54.07412809,60.32845632,31.35439387,Level 1,Commuter
User_1141,85,Station_200,2/17/2024 12:00,2/17/2024 13:48,45.45344885,1.441090893,28.19404206,39.59705008,Night,Sunday,18.30616688,66.42847642,131.054241,28.51369445,DC Fast Charger,Commuter
User_1142,100,Station_255,2/17/2024 13:00,2/17/2024 15:19,31.72868229,2.294614996,37.50320207,28.37686054,Morning,Wednesday,76.84081237,87.55877969,47.41621153,7.580039233,Level 2,Commuter
User_1143,62,Station_179,2/17/2024 14:00,2/17/2024 14:42,76.16478844,2.475410239,32.55745823,26.76560963,Evening,Friday,24.92849741,79.55761465,82.9998087,38.50327216,Level 2,Long-Distance Traveler
User_1144,75,Station_35,2/17/2024 15:00,2/17/2024 17:48,59.16864336,2.765621657,15.22251353,18.81699477,Afternoon,Thursday,50.51010597,68.59776437,156.8102394,29.06368772,DC Fast Charger,Long-Distance Traveler
User_1145,179.0130578,Station_82,2/17/2024 16:00,2/17/2024 18:33,15.10403338,2.891562784,5.052457492,22.01217435,Night,Monday,51.4831863,72.70348805,152.8881913,18.97409285,Level 1,Commuter
User_1146,62,Station_389,2/17/2024 17:00,2/17/2024 19:18,66.24653781,1.254199677,37.46234419,13.36898158,Evening,Friday,43.85148171,61.64849602,152.2622187,8.954126067,Level 1,Casual Driver
User_1147,75,Station_398,2/17/2024 18:00,2/17/2024 19:59,30.72616074,3.000895955,11.21578928,37.96466229,Night,Tuesday,41.89555932,79.16128258,207.4817709,-4.446256768,DC Fast Charger,Commuter
User_1148,85,Station_220,2/17/2024 19:00,2/17/2024 20:55,77.69304557,3.624371787,,21.98859047,Night,Thursday,11.30120593,80.99869116,15.21513657,-8.374006203,Level 2,Commuter
User_1149,100,Station_158,2/17/2024 20:00,2/17/2024 22:01,77.12500791,1.233524687,39.42909617,29.78525366,Morning,Friday,62.32264056,81.40719887,272.7951713,-3.663579909,Level 1,Casual Driver
User_1150,100,Station_4,2/17/2024 21:00,2/17/2024 21:53,8.28243854,1.245288417,11.01799661,27.32656052,Morning,Sunday,76.66998194,62.00647452,216.5024785,-2.64529743,DC Fast Charger,Commuter
User_1151,75,Station_167,2/17/2024 22:00,2/17/2024 23:42,50.53053057,1.028885647,34.63627057,5.114862623,Evening,Sunday,25.34809143,63.66223405,62.52915279,-9.162198722,DC Fast Charger,Commuter
User_1152,65.97404605,Station_468,2/17/2024 23:00,2/17/2024 23:33,64.93050646,3.732577707,45.60140062,38.45485061,Night,Thursday,58.16252769,72.85889431,115.7324309,26.67724486,Level 2,Long-Distance Traveler
User_1153,85,Station_448,2/18/2024 0:00,2/18/2024 2:22,,3.33994283,39.40495249,11.08305211,Afternoon,Sunday,34.07169387,98.86668914,,32.31104853,Level 2,Commuter
User_1154,62,Station_409,2/18/2024 1:00,2/18/2024 2:15,55.62849667,1.376170973,8.179964336,25.71781875,Afternoon,Tuesday,50.62758826,53.24869712,294.2932328,14.56457113,Level 1,Casual Driver
User_1155,85,Station_412,2/18/2024 2:00,2/18/2024 2:47,41.9932622,1.19769187,6.48334058,30.37971193,Afternoon,Saturday,46.35478933,91.10688128,54.26809122,37.28982997,Level 1,Long-Distance Traveler
User_1156,24.73997471,Station_204,2/18/2024 3:00,2/18/2024 4:12,38.69718657,0.550017695,30.84681888,12.73212185,Evening,Thursday,27.79052641,54.73692997,384.6905686,36.6631708,Level 1,Long-Distance Traveler
User_1157,84.63170319,Station_194,2/18/2024 4:00,2/18/2024 7:57,62.26265635,1.704601591,23.57785072,17.18551041,Morning,Monday,34.70206211,51.28401319,299.6629508,9.250148405,Level 2,Casual Driver
User_1158,62,Station_235,2/18/2024 5:00,2/18/2024 8:10,35.84413909,3.794989582,34.7409837,13.90718177,Evening,Friday,55.96080796,87.105568,263.5762086,9.187857177,DC Fast Charger,Casual Driver
User_1159,100,Station_206,2/18/2024 6:00,2/18/2024 8:02,55.46883682,3.540379012,26.48426698,14.8289124,Morning,Friday,38.4751768,82.29836275,76.92654461,1.358505521,Level 1,Long-Distance Traveler
User_1160,62,Station_150,2/18/2024 7:00,2/18/2024 9:12,19.72154001,1.483281034,47.60911599,9.040987724,Afternoon,Friday,58.69009594,84.55286821,32.32362539,35.76952677,Level 1,Commuter
User_1161,28.59217552,Station_159,2/18/2024 8:00,2/18/2024 10:33,68.45025675,2.186149182,14.97180144,14.50284744,Afternoon,Thursday,26.45969456,98.79022101,61.80897321,18.59929374,Level 1,Commuter
User_1162,62,Station_279,2/18/2024 9:00,2/18/2024 9:39,79.94974411,1.659160703,10.88732354,17.62313935,Morning,Tuesday,52.13517503,93.01715306,176.2213285,34.42869924,DC Fast Charger,Long-Distance Traveler
User_1163,85,Station_304,2/18/2024 10:00,2/18/2024 11:42,60.46898673,3.717389863,28.75335434,19.64928413,Afternoon,Thursday,33.67923962,78.90854827,147.7359251,-2.660103203,Level 1,Commuter
User_1164,75,Station_404,2/18/2024 11:00,2/18/2024 14:36,35.38265953,1.717828015,23.7716355,16.08433954,Evening,Thursday,54.48146212,70.45984841,33.68779922,33.89357138,Level 1,Long-Distance Traveler
User_1165,62,Station_381,2/18/2024 12:00,2/18/2024 13:00,37.68802767,0.602417382,45.36451456,33.81185989,Morning,Sunday,17.96974248,67.45668715,172.1019383,26.06696175,Level 2,Casual Driver
User_1166,110.6581279,Station_166,2/18/2024 13:00,2/18/2024 16:05,20.79343929,1.470669721,30.18569283,16.0761866,Afternoon,Saturday,33.55042871,93.64636492,155.7844157,13.65991905,Level 2,Commuter
User_1167,100,Station_311,2/18/2024 14:00,2/18/2024 15:29,53.3628947,3.799819208,38.62554559,13.61191947,Night,Friday,33.26665161,92.03645412,42.13941422,29.88019647,Level 2,Commuter
User_1168,100,Station_68,2/18/2024 15:00,2/18/2024 17:40,24.26733545,1.640424038,30.48577367,15.80635452,Afternoon,Tuesday,74.6842237,79.53017448,80.31857002,11.69735973,DC Fast Charger,Long-Distance Traveler
User_1169,62,Station_463,2/18/2024 16:00,2/18/2024 18:27,68.20904346,2.844191158,21.89872438,38.64636513,Night,Wednesday,87.901076,63.862152,71.16942977,34.37535951,Level 2,Long-Distance Traveler
User_1170,100,Station_88,2/18/2024 17:00,2/18/2024 20:32,27.70606779,2.85834951,45.32674459,38.03642616,Afternoon,Tuesday,46.48302919,98.62734402,104.8616728,19.02928781,Level 1,Commuter
User_1171,50,Station_217,2/18/2024 18:00,2/18/2024 18:43,76.68731223,0.729882925,45.75831386,35.26539493,Night,Sunday,33.29424518,52.03926253,190.9379315,38.73862524,Level 1,Commuter
User_1172,50,Station_1,2/18/2024 19:00,2/18/2024 22:35,45.36457788,0.564110225,25.0414603,33.71264719,Afternoon,Thursday,39.08232599,91.73370608,109.931915,37.33082198,DC Fast Charger,Commuter
User_1173,50,Station_135,2/18/2024 20:00,2/18/2024 22:52,27.49804311,1.374496386,46.47734295,8.154864479,Night,Monday,61.564448,63.28972367,97.46236881,12.40979589,DC Fast Charger,Casual Driver
User_1174,100,Station_185,2/18/2024 21:00,2/18/2024 21:31,74.70693088,3.68149298,33.46362566,38.76617352,Morning,Tuesday,56.90819743,90.23796993,166.6831443,7.884105498,Level 1,Commuter
User_1175,100,Station_351,2/18/2024 22:00,2/18/2024 22:53,37.52045251,2.781840207,24.98401295,12.97764301,Morning,Friday,23.17399364,79.15155532,27.71688285,-7.647816774,DC Fast Charger,Commuter
User_1176,100.5651501,Station_140,2/18/2024 23:00,2/19/2024 2:55,24.04346935,2.906538552,26.03119049,25.48534741,Night,Monday,81.15318319,50.45003529,146.9220069,8.825917552,Level 1,Long-Distance Traveler
User_1177,75,Station_106,2/19/2024 0:00,2/19/2024 1:33,9.516527333,1.278370024,48.5764911,15.14128111,Afternoon,Wednesday,18.26221482,88.41412998,207.1049873,27.83093091,Level 2,Casual Driver
User_1178,48.35371606,Station_133,2/19/2024 1:00,2/19/2024 4:48,39.88426994,3.036909807,19.46111062,20.33961039,Evening,Wednesday,58.01649411,52.28837266,172.5194902,31.63668929,Level 1,Long-Distance Traveler
User_1179,50,Station_108,2/19/2024 2:00,2/19/2024 4:09,5.755524649,2.290446688,39.1270254,34.39969185,Evening,Monday,63.6155687,73.80735045,107.6690443,18.9627122,DC Fast Charger,Commuter
User_1180,100,Station_178,2/19/2024 3:00,2/19/2024 5:23,13.0035395,1.704673382,41.18494267,18.40804196,Evening,Sunday,40.69499213,57.66600893,245.8580011,39.63190879,Level 2,Casual Driver
User_1181,62,Station_298,2/19/2024 4:00,2/19/2024 4:53,21.35157384,2.85721434,21.49616337,19.29558104,Evening,Wednesday,49.32313954,56.18363187,29.25939734,2.50120197,Level 1,Commuter
User_1182,100,Station_358,2/19/2024 5:00,2/19/2024 8:04,48.84665067,1.663970333,7.243947956,17.93295404,Night,Monday,22.71032114,62.07007351,107.3082059,-0.33671547,DC Fast Charger,Casual Driver
User_1183,100,Station_380,2/19/2024 6:00,2/19/2024 9:14,9.206012695,2.858817714,14.83291702,34.44812381,Morning,Thursday,46.60793046,66.14678806,280.5436854,18.45594163,DC Fast Charger,Casual Driver
User_1184,75,Station_396,2/19/2024 7:00,2/19/2024 9:00,19.93670718,1.906483185,26.74907819,37.01873128,Morning,Monday,12.43428285,139.8974081,105.6572473,3.369212622,Level 2,Casual Driver
User_1185,62,Station_359,2/19/2024 8:00,2/19/2024 11:16,,1.054362414,27.81738217,12.42690394,Evening,Thursday,43.43501655,56.18842903,122.2954082,12.78600935,Level 1,Casual Driver
User_1186,85,Station_146,2/19/2024 9:00,2/19/2024 12:40,76.18778788,2.850238345,14.98405143,22.64610297,Morning,Sunday,10.28531461,76.73373541,69.18658683,15.24734965,Level 1,Casual Driver
User_1187,75,Station_450,2/19/2024 10:00,2/19/2024 13:56,72.94073166,3.60922982,13.82503559,35.85886985,Night,Friday,44.08631935,61.93725052,19.30831574,38.66696331,DC Fast Charger,Casual Driver
User_1188,75,Station_74,2/19/2024 11:00,2/19/2024 11:55,24.54169745,1.712893744,,31.05774628,Evening,Friday,18.63446842,76.45593405,81.73856181,-1.63819356,Level 2,Long-Distance Traveler
User_1189,85,Station_463,2/19/2024 12:00,2/19/2024 13:34,7.446816605,3.481438169,,15.13422631,Night,Wednesday,65.8714228,84.1089263,30.92221633,10.50688436,Level 1,Long-Distance Traveler
User_1190,85,Station_478,2/19/2024 13:00,2/19/2024 15:29,17.19903903,1.663180131,,38.88617414,Night,Saturday,24.07383435,76.81115783,160.2939245,-4.253532923,Level 2,Commuter
User_1191,50,Station_108,2/19/2024 14:00,2/19/2024 14:33,,2.287832255,21.67222574,8.331034986,Afternoon,Saturday,58.68736693,84.96009646,116.6550785,-3.112536169,DC Fast Charger,Casual Driver
User_1192,75,Station_122,2/19/2024 15:00,2/19/2024 18:06,72.27855412,1.095354362,7.443107755,11.98951456,Night,Monday,87.22062649,65.56631387,155.3050801,4.698829486,Level 1,Casual Driver
User_1193,85,Station_17,2/19/2024 16:00,2/19/2024 16:30,18.01705101,2.461603716,43.70116826,17.78455297,Afternoon,Sunday,71.41075857,76.22136172,28.54920389,19.1656007,DC Fast Charger,Long-Distance Traveler
User_1194,75,Station_196,2/19/2024 17:00,2/19/2024 18:19,59.12662934,2.421411222,6.938614079,37.98580057,Evening,Thursday,47.37859058,51.07061978,238.736361,19.74523435,Level 1,Commuter
User_1195,85,Station_327,2/19/2024 18:00,2/19/2024 20:19,35.86668099,4.226667873,32.79732044,25.0307755,Night,Friday,83.51568604,85.70187849,258.0317171,8.253481654,DC Fast Charger,Commuter
User_1196,62,Station_318,2/19/2024 19:00,2/19/2024 21:48,5.200112601,1.887664001,49.33323452,30.86544603,Morning,Sunday,18.98357771,89.64463555,179.2926902,37.57672672,Level 1,Long-Distance Traveler
User_1197,50,Station_297,2/19/2024 20:00,2/19/2024 21:43,28.77227403,1.192906394,25.79879263,17.02009836,Evening,Friday,27.98535525,69.49637809,163.0390324,37.48534731,Level 2,Long-Distance Traveler
User_1198,75,Station_479,2/19/2024 21:00,2/20/2024 0:36,61.90801717,3.099767922,37.77442265,31.22274619,Night,Friday,18.21613531,88.05542209,291.1809048,18.77488487,Level 1,Casual Driver
User_1199,100,Station_499,2/19/2024 22:00,2/19/2024 23:31,35.01760652,2.848815611,12.54074293,26.82822767,Night,Wednesday,19.0693653,77.58691651,49.66563771,10.20487626,Level 1,Long-Distance Traveler
User_1200,50,Station_252,2/19/2024 23:00,2/20/2024 0:50,14.80448874,2.614062988,27.49924753,33.99393418,Morning,Friday,19.59802465,82.03353841,58.87016369,27.22215781,DC Fast Charger,Casual Driver
User_1201,75,Station_487,2/20/2024 0:00,2/20/2024 3:13,65.10291874,1.020825259,47.43975215,31.70105644,Afternoon,Saturday,17.25397205,99.67179757,41.2560971,10.92631183,Level 1,Commuter
User_1202,75,Station_119,2/20/2024 1:00,2/20/2024 2:25,18.12095103,3.405813277,35.16403436,15.36501075,Night,Tuesday,41.08155523,146.7594514,277.0150899,4.599632828,Level 1,Casual Driver
User_1203,86.71809382,Station_162,2/20/2024 2:00,2/20/2024 4:20,61.63104966,2.942916166,20.39119229,32.96419115,Night,Wednesday,23.35781808,96.40888301,83.91991846,-6.983337242,Level 1,Long-Distance Traveler
User_1204,75,Station_198,2/20/2024 3:00,2/20/2024 3:50,71.80591939,3.736266175,39.46787878,21.0067838,Morning,Monday,49.89930237,60.39169484,55.97477442,-0.831142271,DC Fast Charger,Casual Driver
User_1205,100,Station_498,2/20/2024 4:00,2/20/2024 6:50,45.98918434,1.599027738,42.36438973,19.23049024,Evening,Tuesday,63.543474,60.39019373,113.4551188,5.824782103,Level 1,Casual Driver
User_1206,100,Station_486,2/20/2024 5:00,2/20/2024 5:38,45.85899905,1.309329281,47.50373797,35.54794043,Night,Wednesday,26.44725732,50.88290885,85.00477868,7.159703373,Level 2,Long-Distance Traveler
User_1207,100,Station_45,2/20/2024 6:00,2/20/2024 8:48,55.69189165,2.870813714,3.85623031,5.433701239,Afternoon,Sunday,25.9129433,91.24425598,,11.35363499,Level 2,Casual Driver
User_1208,61.95336635,Station_314,2/20/2024 7:00,2/20/2024 10:52,23.05045624,3.661900843,36.76987403,9.644170359,Afternoon,Wednesday,36.14353481,50.59086679,286.3788214,-7.858269925,DC Fast Charger,Commuter
